黄润秋,环保部,地质学院（现成都理工大学）水文系学习,,研究生,湖南长沙人，九三学社社员，工学博士,1963年8月,，湖南长沙人，九三学社社员，工学博士，教授,1979年9月,成都地质学院（现成都理工大学）水文系学习，,1988年9月,博士研究生毕业后留校工作，历任校长助理、水文系主任、环境与土木工程学院院长，,1997年11月,当选九三学社四川省副主委，,2001年11月,起任成都理工大学副校长、地质灾害防治与地质环境保护国家重点实验室主任，,2007年5月,当选九三学社四川省主委，2007年12月当选九三学社中央常委,2008年1月,当选四川省政协副主席,2014年1月,当选四川省人大常委会副主任,2016年3月,任环境保护部副部长,
黄润秋,环保部,地质学院（现成都理工大学）水文系学习,,研究生,长沙人九三学社社员工学博士,1963年8月,湖南长沙人九三学社社员工学博士教授,1979年9月,成都地质学院（现成都理工大学）水文系学习,1988年9月,博士研究生毕业后留校工作历任校长助理、水文系主任、环境与土木工程学院院长,1997年11月,当选九三学社四川省副主委,2001年11月,起任成都理工大学副校长、地质灾害防治与地质环境保护国家重点实验室主任,2007年5月,当选九三学社四川省主委2007年12月当选九三学社中央常委,2008年1月,当选四川省政协副主席,2014年1月,当选四川省人大常委会副主任,2016年3月,任环境保护部副部长,
黄润秋,环保部,地质学院（现成都理工大学）水文系学习,,研究生,长沙人九三学社社员工学博士,1963年8月,湖南长沙人九三学社社员工学博士教授,1979年9月,成都地质学院（现成都理工大学）水文系学习,1988年9月,博士研究生毕业后留校工作历任校长助理、水文系主任、环境与土木工程学院院长,1997年11月,当选九三学社四川省副主委,2001年11月,起任成都理工大学副校长、地质灾害防治与地质环境保护国家重点实验室主任,2007年5月,当选九三学社四川省主委2007年12月当选九三学社中央常委,2008年1月,当选四川省政协副主席,2014年1月,当选四川省人大常委会副主任,2016年3月,任环境保护部副部长,
黄润秋,环保部,地质学院（现成都理工大学）水文系学习,,研究生,长沙人-九三学社社员-工学博士,1963年8月-,湖南长沙人-九三学社社员-工学博士-教授,1979年9月,成都地质学院（现成都理工大学）水文系学习-,1988年9月,博士研究生毕业后留校工作-历任校长助理、水文系主任、环境与土木工程学院院长-,1997年11月,当选九三学社四川省副主委-,2001年11月,起任成都理工大学副校长、地质灾害防治与地质环境保护国家重点实验室主任-,2007年5月,当选九三学社四川省主委-2007年12月当选九三学社中央常委,2008年1月,当选四川省政协副主席,2014年1月,当选四川省人大常委会副主任,2016年3月,任环境保护部副部长,
黄润秋,环保部,地质学院（现成都理工大学）水文系学习,,研究生,湖南长沙人;九三学社社员;工学博士,1963年8月,;湖南长沙人;九三学社社员;工学博士;教授,1979年9月,成都地质学院（现成都理工大学）水文系学习;,1988年9月,博士研究生毕业后留校工作;历任校长助理、水文系主任、环境与土木工程学院院长;,1997年11月,当选九三学社四川省副主委;,2001年11月,起任成都理工大学副校长、地质灾害防治与地质环境保护国家重点实验室主任;,2007年5月,当选九三学社四川省主委;2007年12月当选九三学社中央常委,2008年1月,当选四川省政协副主席,2014年1月,当选四川省人大常委会副主任,2016年3月,任环境保护部副部长,
黄润秋,环保部,任环境保护部副部长,地质学院（现成都理工大学）水文系学习,,研究生,湖南长沙人;九三学社社员;工学博士,1963年8月,;湖南长沙人;九三学社社员;工学博士;教授,1979年9月,成都地质学院（现成都理工大学）水文系学习;,1988年9月,博士研究生毕业后留校工作;历任校长助理、水文系主任、环境与土木工程学院院长;,1997年11月,当选九三学社四川省副主委;,2001年11月,起任成都理工大学副校长、地质灾害防治与地质环境保护国家重点实验室主任;,2007年5月,当选九三学社四川省主委;2007年12月当选九三学社中央常委,2008年1月,当选四川省政协副主席,2014年1月,当选四川省人大常委会副主任,2016年3月,任环境保护部副部长,
