办公厅,http://1.202.191.6:100/
政策法规司,http://1.202.191.6:97/
监督检查司,http://1.202.191.6:89/
经济发展司,http://1.202.191.6:94/
文化宣传司,http://1.202.191.6:98/
教育科技司,http://1.202.191.6:93/
国际交流司,http://1.202.191.6:101/
财务司,http://1.202.191.6:99/
人事司,http://1.202.191.6:95/
机关党委,http://1.202.191.6:88/
离退休干部局,http://1.202.191.6:92/
政策研究室,http://1.202.191.6:96/
古籍管理研究室,http://1.202.191.6:91/
