省发展改革委,http://www.jldrc.gov.cn/
省教育厅,http://www.jledu.gov.cn/
省科技厅,http://kjt.jl.gov.cn/
省工业和信息化厅,http://gxt.jl.gov.cn/
省民委(省宗教局),http://mw.jl.gov.cn/
省公安厅,http://gat.jl.gov.cn/
省监察厅,http://ccdijl.gov.cn/
省民政厅,http://mzt.jl.gov.cn/
省司法厅,http://sft.jl.gov.cn/
省财政厅,http://czt.jl.gov.cn/
省人力资源和社会保障厅,http://hrss.jl.gov.cn/
省国土资源厅,http://dlr.jl.gov.cn/
省环境保护厅,http://hbt.jl.gov.cn/
省住房和城乡建设厅,http://jst.jl.gov.cn/
省交通运输厅,http://www.jljt.gov.cn/
省水利厅,http://slt.jl.gov.cn/
省农委,http://www.jlagri.gov.cn/
省商务厅,http://www.jldofcom.gov.cn/
省文化厅,http://wht.jl.gov.cn/
省卫生计生委,http://wsjsw.jl.gov.cn/
省审计厅,http://sjt.jl.gov.cn/
省林业厅,http://lyt.jl.gov.cn/
省外办,http://wb.jl.gov.cn/
省国资委,http://gzw.jl.gov.cn/
